Symbol,Time,Open,High,Low,Last,Change,%Chg,Volume,"Open Int"
ZSH20,12/13/2019,920,931.5,916,921.5,9,+0.99%,341536,821614
ZSH20,12/12/2019,907.5,916,902.5,912.5,4.5,+0.50%,264541,834058
ZSH20,12/11/2019,913,916,906.25,908,6.75,+0.75%,304312,836853
ZSF20,12/10/2019,897.5,902.25,896.25,901.25,4,+0.45%,203223,862952
ZSF20,12/09/2019,891.75,903.5,889.75,897.25,7.75,+0.87%,373065,868570
ZSF20,12/06/2019,884.75,894,884.5,889.5,5.25,+0.59%,320241,860816
ZSF20,12/05/2019,878,888.75,877.25,884.25,6.25,+0.71%,218974,871773
ZSF20,12/04/2019,872.25,880,871.5,878,7,+0.80%,212023,858104
ZSF20,12/03/2019,873.5,875.75,868.25,871,0.5,+0.06%,221957,850064
ZSF20,12/02/2019,877.75,883,867.5,870.5,-6.25,-0.71%,261392,846070
ZSF20,11/29/2019,883.25,884.75,875.75,876.75,-5.25,-0.60%,133035,827360
ZSF20,11/27/2019,884.75,887.5,881.25,882,-2.25,-0.25%,177251,816930
ZSF20,11/26/2019,892.75,895,882.75,884.25,-8.25,-0.92%,192684,807569
ZSF20,11/25/2019,898,902.5,892,892.5,-4.5,-0.50%,148658,785205
ZSF20,11/22/2019,900.5,903.5,895.5,897,-4,-0.44%,170688,775444
ZSF20,11/21/2019,905.25,909.25,900.25,901,-4,-0.44%,178536,774869
ZSF20,11/20/2019,910.5,915.75,904.25,905,-6.5,-0.71%,214752,765545
ZSF20,11/19/2019,910.5,917,910,911.5,1.25,+0.14%,173422,765303
ZSF20,11/18/2019,919,921.75,910,910.25,-8,-0.87%,149548,757525
ZSF20,11/15/2019,918.25,923.5,915.25,918.25,1.5,+0.16%,127388,753508
ZSF20,11/14/2019,915,917.5,911,916.75,1.5,+0.16%,149281,751643
ZSF20,11/13/2019,916.5,921.5,913.5,915.25,-1.75,-0.19%,183056,748646
ZSF20,11/12/2019,916.5,920,915,917,0,0.00%,142087,743089
ZSF20,11/11/2019,928.25,929,916,917,-14,-1.50%,200999,738073
ZSF20,11/08/2019,935.5,938.75,926.5,931,-5.5,-0.59%,238022,730848
ZSF20,11/07/2019,927.75,938.5,926.5,936.5,9,+0.97%,203558,718206
ZSF20,11/06/2019,934,935.75,927,927.5,-6.75,-0.72%,161613,717078
ZSF20,11/05/2019,938,941,932,934.25,-3.75,-0.40%,147897,704165
ZSF20,11/04/2019,935.5,942.25,932.5,938,1.25,+0.13%,159602,700155
ZSF20,11/01/2019,931,938.75,930.25,936.75,4.5,+0.48%,164369,695423
ZSF20,10/31/2019,930.5,935.5,925,932.25,1.75,+0.19%,213260,687505
ZSF20,10/30/2019,933,937,930.25,930.5,-3,-0.32%,356515,691476
ZSF20,10/29/2019,935.5,940.25,931,933.5,-2,-0.21%,443078,714564
ZSF20,10/28/2019,935.25,940.25,934.25,935.5,1,+0.11%,351795,735578
ZSF20,10/25/2019,947,951.25,933.25,934.5,-12.5,-1.32%,427637,736301
ZSF20,10/24/2019,948,953,946.75,947,-1.25,-0.13%,319077,762642
ZSF20,10/23/2019,948,953,942,948.25,0,0.00%,402088,779730
ZSF20,10/22/2019,946.25,959,945,948.25,15,+1.61%,347364,795241
ZSX19,10/21/2019,930.75,940,930.25,933.25,-0.75,-0.08%,253441,784075
ZSX19,10/18/2019,931,938.5,930.5,934,2.5,+0.27%,245925,781966
ZSX19,10/17/2019,928,940.75,927.25,931.5,3.5,+0.38%,251866,771105
ZSX19,10/16/2019,933,938.75,927.5,928,-6,-0.64%,204183,756992
ZSX19,10/15/2019,938.75,944.25,933.25,934,-6.5,-0.69%,254452,752145
ZSX19,10/14/2019,940.5,945.5,930.5,940.5,4.5,+0.48%,281188,752493
ZSX19,10/11/2019,923.75,939.25,923.5,936,12.5,+1.35%,396288,751977
ZSX19,10/10/2019,919.5,934,918.75,923.5,-0.25,-0.03%,341900,736844
ZSX19,10/09/2019,918.5,931.5,918.25,923.75,3.25,+0.35%,346844,714661
ZSX19,10/08/2019,915,923.75,910.5,920.5,5.25,+0.57%,303748,711318
ZSX19,10/07/2019,916.5,919.5,911.5,915.25,-1,-0.11%,251333,703835
ZSX19,10/04/2019,911,921.25,909.5,916.25,4.5,+0.49%,148916,709585
ZSX19,10/03/2019,913,918.5,908,911.75,-2,-0.22%,203183,704491
ZSX19,10/02/2019,917.25,918.75,911.75,913.75,-5.75,-0.63%,225882,702707
ZSX19,10/01/2019,904,920,903.25,919.5,13.5,+1.49%,343194,713462
ZSX19,09/30/2019,884.75,906.75,883.75,906,23,+2.60%,304447,709003
ZSX19,09/27/2019,887.75,889.25,881.5,883,-5.5,-0.62%,114877,693834
ZSX19,09/26/2019,888,895.5,886.75,888.5,-0.75,-0.08%,147273,691362
ZSX19,09/25/2019,894,897.75,885.25,889.25,-5,-0.56%,155282,688924
ZSX19,09/24/2019,892.5,899,890.5,894.25,1.75,+0.20%,160353,690291
ZSX19,09/23/2019,882.75,899.25,882.75,892.5,9.75,+1.10%,208076,683833
ZSX19,09/20/2019,893,893.5,880.75,882.75,-10.25,-1.15%,157592,676860
ZSX19,09/19/2019,889.25,895,886.25,893,4.25,+0.48%,167980,682052
ZSX19,09/18/2019,895.25,897,886.75,888.75,-5,-0.56%,98852,670205
ZSX19,09/17/2019,900,900,888.25,893.75,-6.25,-0.69%,146529,669738
ZSX19,09/16/2019,903.25,904.75,894.25,900,1.25,+0.14%,151822,675920
ZSX19,09/13/2019,894.5,903.5,893,898.75,3.25,+0.36%,171375,678584
ZSX19,09/12/2019,871,896,869,895.5,29,+3.35%,345170,678703
ZSX19,09/11/2019,872,873.5,864,866.5,-5.5,-0.63%,112453,671546
ZSX19,09/10/2019,859.25,874.75,857.25,872,14.25,+1.66%,195710,669501
ZSX19,09/09/2019,857.75,861,851,857.75,0,0.00%,157918,667070
ZSX19,09/06/2019,862.75,866.5,856,857.75,-3.75,-0.44%,139768,661399
ZSX19,09/05/2019,875.25,878.75,858.25,861.5,-14,-1.60%,167551,655874
ZSX19,09/04/2019,867.25,879.5,864.25,875.5,7,+0.81%,151208,643964
ZSX19,09/03/2019,866.25,869.25,859.25,868.5,-0.5,-0.06%,190979,642132
ZSX19,08/30/2019,868.5,877.75,867,869,0.5,+0.06%,132912,638414
ZSX19,08/29/2019,865.5,873,865.25,868.5,2.75,+0.32%,214742,638240
ZSX19,08/28/2019,859.25,867.75,852.5,865.75,6.5,+0.76%,213467,648180
ZSX19,08/27/2019,865,866,856,859.25,-8,-0.92%,216686,644246
ZSX19,08/26/2019,855,870.5,855,867.25,10.75,+1.26%,247231,649816
ZSX19,08/23/2019,868.25,872,855,856.5,-12.25,-1.41%,281808,651045
ZSX19,08/22/2019,873,882,867.75,868.75,-4.25,-0.49%,168639,658770
ZSX19,08/21/2019,868.25,876.5,866.75,873,4.75,+0.55%,118285,645042
ZSX19,08/20/2019,869,874.75,865.75,868.25,1.75,+0.20%,122393,642876
ZSX19,08/19/2019,874.75,877.75,864.5,866.5,-13.25,-1.51%,114844,639721
ZSX19,08/16/2019,871,880.75,870.75,879.75,9,+1.03%,119796,637320
ZSX19,08/15/2019,879.25,885,870.25,870.75,-7.25,-0.83%,123499,632601
ZSX19,08/14/2019,889.75,893.5,877.25,878,-11,-1.24%,143094,627987
ZSX19,08/13/2019,879.25,896.75,875.5,889,9.75,+1.11%,195286,622488
ZSX19,08/12/2019,891.75,893,876,879.25,-12.5,-1.40%,220114,619703
ZSX19,08/09/2019,883.5,894.5,881.75,891.75,8.75,+0.99%,136470,625271
ZSX19,08/08/2019,867,884.75,865,883,16.25,+1.87%,164391,627095
ZSX19,08/07/2019,865.75,869.5,862,866.75,1,+0.12%,142226,630332
ZSX19,08/06/2019,866,872.75,864.75,865.75,-3,-0.35%,122413,633067
ZSX19,08/05/2019,870.25,874.5,854.5,868.75,0.25,+0.03%,198353,631595
ZSX19,08/02/2019,867.5,872.25,862.75,868.5,3.25,+0.38%,152776,626520
ZSX19,08/01/2019,880.75,882,860,865.25,-16.25,-1.84%,222210,622229
ZSX19,07/31/2019,894.5,900,880,881.5,-15.25,-1.70%,203349,618139
ZSX19,07/30/2019,903.5,905.25,889.5,896.75,-7.5,-0.83%,236285,605996
ZSX19,07/29/2019,899.75,909,899.25,904.25,3.25,+0.36%,224088,605807
ZSX19,07/26/2019,901.25,907,898.5,901,1.25,+0.14%,191740,624947
ZSX19,07/25/2019,908.5,913.5,898,899.75,-8.5,-0.94%,178634,652078
ZSX19,07/24/2019,904,912.75,901.5,908.25,4.5,+0.50%,171637,658986
ZSX19,07/23/2019,906.5,910.25,898.75,903.75,-2,-0.22%,145942,666535
ZSX19,07/22/2019,920,922,905,905.75,-13.5,-1.47%,158595,665722
ZSX19,07/19/2019,899.5,924,897.25,919.25,20.25,+2.25%,234817,677426
ZSX19,07/18/2019,898,903.5,893,899,-1.5,-0.17%,170670,677283
ZSX19,07/17/2019,905.5,912.5,899.5,900.5,-5.5,-0.61%,146847,674655
ZSX19,07/16/2019,918,918.25,902.5,906,-14,-1.52%,250071,670495
ZSX19,07/15/2019,934,936.5,918.5,920,-11.5,-1.23%,141887,682109
ZSX19,07/12/2019,917.5,932.25,913.25,931.5,14.25,+1.55%,159372,692420
ZSX19,07/11/2019,911.75,917.75,905.5,917.25,4.5,+0.49%,144207,687073
ZSX19,07/10/2019,904.75,913.5,899.25,912.75,8.5,+0.94%,156453,685739
ZSX19,07/09/2019,898.25,904.75,890.25,904.25,6.5,+0.72%,151797,676785
ZSX19,07/08/2019,901.75,902.5,891.75,897.75,3.25,+0.36%,125684,671963
ZSX19,07/05/2019,908,908.25,893,894.5,-14.25,-1.57%,121625,656183
ZSX19,07/03/2019,898.75,909.25,896,908.75,10,+1.11%,119090,653191
ZSX19,07/02/2019,909.25,913.25,898.25,898.75,-9.75,-1.07%,183352,648855
ZSX19,07/01/2019,933.75,934.25,907,908.5,-14.5,-1.57%,204334,639052
ZSX19,06/28/2019,912,930,911.25,923,10.75,+1.18%,271251,642446
ZSX19,06/27/2019,917,922.75,907.75,912.25,-6,-0.65%,280471,642815
ZSX19,06/26/2019,925.25,925.25,917.25,918.25,-8.25,-0.89%,317761,645005
ZSX19,06/25/2019,938.75,941.25,923.25,926.5,-6.25,-0.67%,389033,654165
ZSX19,06/24/2019,927.5,935.75,924.5,932.75,5.25,+0.57%,268028,674379
ZSX19,06/21/2019,940,942.75,927.25,927.5,-13.5,-1.43%,286012,691864
ZSX19,06/20/2019,927,943,922.75,941,12.25,+1.32%,313828,739710
ZSX19,06/19/2019,938.75,940,927.5,928.75,-11.5,-1.22%,360822,744529
ZSX19,06/18/2019,945,948,929.5,940.25,0.75,+0.08%,324169,777993
ZSX19,06/17/2019,928.75,940.5,927.5,939.5,42.75,+4.77%,363113,792016
ZSN19,06/14/2019,887.5,898.25,885.25,896.75,8.75,+0.99%,315032,794543
ZSN19,06/13/2019,878,888.75,877.75,888,10,+1.14%,274246,785771
ZSN19,06/12/2019,857.25,883.25,853.25,878,18.75,+2.18%,325551,764143
ZSN19,06/11/2019,855.5,863.5,850.25,859.25,0.75,+0.09%,272768,757333
ZSN19,06/10/2019,853.75,866,848.25,858.5,2.25,+0.26%,214285,759385
ZSN19,06/07/2019,868.75,871.5,855,856.25,-12.5,-1.44%,246749,759304
ZSN19,06/06/2019,869.75,872.25,857.75,868.75,-1,-0.11%,219637,754773
ZSN19,06/05/2019,882,882.75,868.25,869.75,-12,-1.36%,249534,767208
ZSN19,06/04/2019,891.25,894.5,878.5,881.75,2.75,+0.31%,265533,771623
ZSN19,06/03/2019,875.75,886.5,873.5,879,1.25,+0.14%,226669,768457
ZSN19,05/31/2019,889,890.75,876.5,877.75,-11.25,-1.27%,223795,780867
ZSN19,05/30/2019,871.5,889.5,863.5,889,17,+1.95%,255096,786671
ZSN19,05/29/2019,866,892.75,863.5,872,16,+1.87%,393158,787772
ZSN19,05/28/2019,840,858.25,837.5,856,26.25,+3.16%,269510,778621
ZSN19,05/24/2019,821.5,831.5,820,829.75,8.25,+1.00%,168601,770769
ZSN19,05/23/2019,828.5,834,817,821.5,-7,-0.84%,206851,773239
ZSN19,05/22/2019,819.5,835,819,828.5,6.5,+0.79%,203620,772662
ZSN19,05/21/2019,842.75,846.5,819,822,-9.75,-1.17%,360167,771522
ZSN19,05/20/2019,828.25,838.75,824.75,831.75,10,+1.22%,182733,761750
ZSN19,05/17/2019,840.75,841.75,820.5,821.75,-18,-2.14%,195034,758671
ZSN19,05/16/2019,834,845,834,839.75,4.25,+0.51%,188765,757802
ZSN19,05/15/2019,832,848.25,827,835.5,4,+0.48%,304621,751311
ZSN19,05/14/2019,806,838,805.5,831.5,29,+3.61%,297670,756932
ZSN19,05/13/2019,805,807,791,802.5,-6.75,-0.83%,205843,762933
ZSN19,05/10/2019,812.75,818.75,806.25,809.25,-3.5,-0.43%,214263,760527
ZSN19,05/09/2019,826.25,826.5,806.5,812.75,-14.5,-1.75%,254097,761519
ZSN19,05/08/2019,830.75,835,824.75,827.25,-3.5,-0.42%,165349,762023
ZSN19,05/07/2019,829,836.25,827,830.75,0.5,+0.06%,180564,752910
ZSN19,05/06/2019,828,834,816.75,830.25,-12,-1.42%,309575,760104
ZSN19,05/03/2019,844,848,840.5,842.25,-1,-0.12%,144422,753375
ZSN19,05/02/2019,853,853.75,842,843.25,-8.5,-1.00%,184918,744078
ZSN19,05/01/2019,853.75,857.75,844.25,851.75,-2.25,-0.26%,187381,732998
ZSN19,04/30/2019,861.25,864.5,851.25,854,-6.75,-0.78%,201309,727156
ZSN19,04/29/2019,868.25,873,860.5,860.75,-6.25,-0.72%,295389,719652
ZSN19,04/26/2019,872,873.25,866,867,-5.75,-0.66%,366943,739758
ZSN19,04/25/2019,868.25,876.25,867,872.75,4,+0.46%,359143,810462
ZSN19,04/24/2019,876,878.75,868,868.75,-6.75,-0.77%,288534,817937
ZSN19,04/23/2019,890.75,892.25,874.25,875.5,-15.25,-1.71%,407839,811336
ZSN19,04/22/2019,895,896.75,890.25,890.75,-3.5,-0.39%,170451,802806
ZSN19,04/18/2019,892.5,895.5,890.25,894.25,1.75,+0.20%,168862,804501
ZSN19,04/17/2019,901.5,904.25,892.25,892.5,-9.25,-1.03%,228837,804156
ZSN19,04/16/2019,911.75,912.75,900,901.75,-10.75,-1.18%,223687,787124
ZSN19,04/15/2019,908.75,915.75,908.5,912.5,3.75,+0.41%,195586,767733
ZSN19,04/12/2019,908,912,907.25,908.75,0,0.00%,159770,769540
ZSN19,04/11/2019,914.5,917,907,908.75,-6.5,-0.71%,195225,773754
ZSN19,04/10/2019,911.5,917,910.25,915.25,16.5,+1.84%,222910,763361
ZSK19,04/09/2019,898.25,902.25,894.75,898.75,0,0.00%,186031,767938
ZSK19,04/08/2019,899,903.5,898,898.75,-0.25,-0.03%,222313,757413
ZSK19,04/05/2019,904.5,904.75,896.25,899,-7.5,-0.83%,208130,746108
ZSK19,04/04/2019,898.25,907.25,897,906.5,7.75,+0.86%,198818,743692
ZSK19,04/03/2019,899.25,903,894.75,898.75,-1.25,-0.14%,120918,740061
ZSK19,04/02/2019,895.75,901.25,892.5,900,4.5,+0.50%,150582,737102
ZSK19,04/01/2019,884,899,883.75,895.5,11.25,+1.27%,230229,734329
ZSK19,03/29/2019,888.75,892.75,883,884.25,-5.25,-0.59%,200839,738038
ZSK19,03/28/2019,888,891.75,886.5,889.5,2,+0.23%,135393,726103
ZSK19,03/27/2019,900.25,900.75,886,887.5,-13.25,-1.47%,198302,724765
ZSK19,03/26/2019,905.5,907.5,899.5,900.75,-5.75,-0.63%,113258,711711
ZSK19,03/25/2019,904.5,908.25,901.5,906.5,2.75,+0.30%,115073,709291
ZSK19,03/22/2019,909.75,912,903,903.75,-6.75,-0.74%,186004,702602
ZSK19,03/21/2019,906,912,903.5,910.5,4.5,+0.50%,133688,697034
ZSK19,03/20/2019,902.75,906.5,899.25,906,2,+0.22%,125943,691152
ZSK19,03/19/2019,905.5,909.5,900.25,904,-1.75,-0.19%,141809,689476
ZSK19,03/18/2019,910,911.5,901.75,905.75,-3.5,-0.38%,109944,686170
ZSK19,03/15/2019,899.25,911,898.25,909.25,10.75,+1.20%,174209,687734
ZSK19,03/14/2019,901,906.25,895.5,898.5,-2.5,-0.28%,139109,692186
ZSK19,03/13/2019,896,903.25,892.25,901,4,+0.45%,132743,693446
ZSK19,03/12/2019,890,899.75,887.75,897,7,+0.79%,152593,694573
ZSK19,03/11/2019,898,899,889.5,890,-5.75,-0.64%,140581,692310
ZSK19,03/08/2019,900.75,904.5,892.25,895.75,-6.75,-0.75%,199482,689628
ZSK19,03/07/2019,902.75,907.5,898.25,902.5,0.5,+0.06%,240678,681602
ZSK19,03/06/2019,913.5,916.25,901,902,-11.75,-1.29%,143461,675578
ZSK19,03/05/2019,916.5,918.5,909,913.75,-2.25,-0.25%,127949,658689
ZSK19,03/04/2019,914.75,924.75,913,916,4.5,+0.49%,195208,656754
ZSK19,03/01/2019,909.5,918,900.5,911.5,1.25,+0.14%,245055,659174
ZSK19,02/28/2019,916,918.25,909.75,910.25,-6.5,-0.71%,153013,651136
ZSK19,02/27/2019,917,923.25,913.5,916.75,-0.25,-0.03%,250378,642324
ZSK19,02/26/2019,923,923.75,912.25,917,-8,-0.86%,294029,650974
ZSK19,02/25/2019,931.25,934.5,923.75,925,1.25,+0.14%,303783,650580
ZSK19,02/22/2019,923.5,928,920.75,923.75,-0.5,-0.05%,289358,659768
ZSK19,02/21/2019,916,930.25,913.5,924.25,8.25,+0.90%,394146,692670
ZSK19,02/20/2019,915.25,918.5,907,916,1.5,+0.16%,287418,713574
ZSK19,02/19/2019,921.25,925,908.75,914.5,-7,-0.76%,230462,727412
ZSK19,02/15/2019,919.75,923.75,915.5,921.5,3.75,+0.41%,235424,721129
ZSK19,02/14/2019,930,932.25,917,917.75,1.25,+0.14%,220621,743831
ZSH19,02/13/2019,916.75,920,913.75,916.5,-1,-0.11%,173520,737049
ZSH19,02/12/2019,905.5,919.75,905.5,917.5,12.5,+1.38%,239133,731689
ZSH19,02/11/2019,914.75,918.75,903.5,905,-9.5,-1.04%,227448,733421
ZSH19,02/08/2019,913,918,908,914.5,1.25,+0.14%,279416,738811
ZSH19,02/07/2019,919.5,921.5,910.5,913.25,-8.5,-0.92%,246217,734742
ZSH19,02/06/2019,920,922.5,917.5,921.75,1.5,+0.16%,210997,731582
ZSH19,02/05/2019,917.75,921,913.5,920.25,1.75,+0.19%,182399,740350
ZSH19,02/04/2019,917,923.75,915.5,918.5,0.75,+0.08%,162344,724496
ZSH19,02/01/2019,921,931.25,917,917.75,2.5,+0.27%,312677,705125
ZSH19,01/31/2019,919.5,926.75,913.25,915.25,-5.75,-0.62%,171625,701164
ZSH19,01/30/2019,919,924,917.25,921,2,+0.22%,109325,696335
ZSH19,01/29/2019,921.75,922.25,916.75,919,-4.25,-0.46%,146946,691916
ZSH19,01/28/2019,923.5,925,915.75,923.25,-2,-0.22%,113984,691255
ZSH19,01/25/2019,915.75,926.25,913,925.25,9.25,+1.01%,179155,690563
ZSH19,01/24/2019,915,919.5,909.25,916,1,+0.11%,138971,694366
ZSH19,01/23/2019,911,918.25,910.5,915,5.75,+0.63%,112852,693916
ZSH19,01/22/2019,916.5,919.5,899.5,909.25,-7.5,-0.82%,196809,696118
ZSH19,01/18/2019,908.25,920.25,905.75,916.75,9,+0.99%,176854,689986
ZSH19,01/17/2019,895.5,912,894.25,907.75,13.25,+1.48%,179771,687241
ZSH19,01/16/2019,895.5,900,891.25,894.5,1.25,+0.14%,143408,685456
ZSH19,01/15/2019,904.25,908,892.5,893.25,-10.25,-1.13%,178810,684787
ZSH19,01/14/2019,910,911,901.5,903.5,-6.75,-0.74%,135135,681068
ZSH19,01/11/2019,907,912.25,906.75,910.25,3.5,+0.39%,151892,685622
ZSH19,01/10/2019,923.25,924.25,905.75,906.75,-17.25,-1.87%,172097,684114
ZSH19,01/09/2019,918.5,926.5,917.5,924,5.5,+0.60%,197272,678380
ZSH19,01/08/2019,923.25,925.75,914.5,918.5,-5.75,-0.62%,196236,673773
ZSH19,01/07/2019,921,927.75,920.75,924.25,2.75,+0.30%,124895,663602
ZSH19,01/04/2019,910.5,922.5,910,921.5,8.75,+0.96%,134494,662497
ZSH19,01/03/2019,906,913.5,904.25,912.75,5.75,+0.63%,116109,661627
ZSH19,01/02/2019,894.25,910.5,893,907,12,+1.34%,168153,666641
ZSH19,12/31/2018,898.5,902,892,895,-0.5,-0.06%,104503,665638
ZSH19,12/28/2018,884,899.75,883.25,895.5,13,+1.47%,199682,664292
ZSH19,12/27/2018,883.75,889,880.5,882.5,-0.5,-0.06%,202610,675837
ZSH19,12/26/2018,898,901.75,882.5,883,-14,-1.56%,179786,689292
ZSH19,12/24/2018,896.25,899.5,892.25,897,-0.75,-0.08%,102637,701165
ZSH19,12/21/2018,905,907.5,896,897.75,-8.5,-0.94%,247148,706473
ZSH19,12/20/2018,912.75,918.25,905.75,906.25,-6.75,-0.74%,225136,732479
ZSH19,12/19/2018,920,922.5,912,913,-7.75,-0.84%,264239,737977
ZSH19,12/18/2018,916,925,915.75,920.75,2.75,+0.30%,200806,738470
ZSH19,12/17/2018,913.75,922.25,913.25,918,4.25,+0.47%,167468,742441
ZSH19,12/14/2018,920.5,923.25,913,913.75,-6.75,-0.73%,217067,745290
ZSH19,12/13/2018,931.75,933,918.25,920.5,-12.75,-1.37%,261763,745771
ZSH19,12/12/2018,928.75,941,928.5,933.25,5,+0.54%,259903,746582
ZSH19,12/11/2018,921,930.25,919,928.25,18.5,+2.03%,229819,739226
ZSF19,12/10/2018,912,916.5,908.5,909.75,-7,-0.76%,216008,739322
ZSF19,12/07/2018,910,918,907.5,916.75,7.25,+0.80%,229995,738306
ZSF19,12/06/2018,911.5,912.25,897,909.5,-4,-0.44%,241454,737229
ZSF19,12/05/2018,910,916.75,908.5,913.5,1.75,+0.19%,155696,739664
ZSF19,12/04/2018,903.25,913,899.5,911.75,6,+0.66%,193760,741450
ZSF19,12/03/2018,919.75,923.75,904.5,905.75,11,+1.23%,365163,739798
ZSF19,11/30/2018,887.25,896.5,886,894.75,7.5,+0.85%,175198,726522
ZSF19,11/29/2018,890,894.5,882.5,887.25,-3.25,-0.36%,160438,732129
ZSF19,11/28/2018,876.25,895,874,890.5,15,+1.71%,215903,733166
ZSF19,11/27/2018,862.5,880,858.25,875.5,13.25,+1.54%,159602,740891
ZSF19,11/26/2018,881,883,857,862.25,-18.75,-2.13%,215936,750556
ZSF19,11/23/2018,881.25,884.5,880,881,-2,-0.23%,58419,741574
ZSF19,11/21/2018,882,889,876,883,2,+0.23%,117265,738778
ZSF19,11/20/2018,874.25,885.75,870.5,881,7.25,+0.83%,106890,736279
ZSF19,11/19/2018,892,892.25,871.25,873.75,-18.5,-2.07%,147998,745665
ZSF19,11/16/2018,889.75,894.75,881.75,892.25,3.5,+0.39%,138197,742473
ZSF19,11/15/2018,884.25,897.5,883.75,888.75,5.25,+0.59%,150144,739953
ZSF19,11/14/2018,879,887.25,879,883.5,5.25,+0.60%,125318,745127
ZSF19,11/13/2018,882.25,890.75,877.25,878.25,-5,-0.57%,142393,747077
ZSF19,11/12/2018,885.5,887.25,879.5,883.25,-3.5,-0.39%,104066,743905
ZSF19,11/09/2018,877.75,888.75,874,886.75,7.75,+0.88%,169134,747357
ZSF19,11/08/2018,879.25,884,864,879,-0.5,-0.06%,212526,745270
ZSF19,11/07/2018,884.25,888.5,876.75,879.5,-4.75,-0.54%,146107,744605
ZSF19,11/06/2018,884.5,889,878.25,884.25,-1.5,-0.17%,116046,749701
ZSF19,11/05/2018,889,893,881.75,885.75,-2,-0.23%,151191,750120
ZSF19,11/02/2018,880.5,900.75,878.75,887.75,5.75,+0.65%,245194,754380
ZSF19,11/01/2018,850.25,888.5,845.75,882,30.25,+3.55%,381413,761480
ZSF19,10/31/2018,846,855,844.5,851.75,4.75,+0.56%,200867,763625
ZSF19,10/30/2018,852.25,855,845.75,847,-5.25,-0.62%,303143,758346
ZSF19,10/29/2018,858,865.5,850.5,852.25,-5.5,-0.64%,307486,777061
ZSF19,10/26/2018,854.75,862,853.75,857.75,3.25,+0.38%,266595,792735
ZSF19,10/25/2018,863,864,852.75,854.5,-9,-1.04%,311313,831325
ZSF19,10/24/2018,869,870.5,863.25,863.5,-7.5,-0.86%,408471,824165
ZSF19,10/23/2018,871.25,876.25,865,871,-1.5,-0.17%,234387,840910
ZSF19,10/22/2018,869.25,876.5,869.25,872.5,2,+0.23%,264454,843037
ZSF19,10/19/2018,879.25,880.25,870,870.5,7,+0.81%,231711,851420
ZSX18,10/18/2018,882.25,883.75,862.75,863.5,-22.25,-2.51%,244707,858959
ZSX18,10/17/2018,883.5,889.75,882,885.75,1,+0.11%,185866,860938
ZSX18,10/16/2018,891.25,891.25,879.25,884.75,-6.75,-0.76%,202253,856882
ZSX18,10/15/2018,867,892,863.5,891.5,24,+2.77%,294144,863135
ZSX18,10/12/2018,859.5,868,858.5,867.5,9.25,+1.08%,149118,861035
ZSX18,10/11/2018,852,864,847,858.25,6,+0.70%,295506,859191
ZSX18,10/10/2018,863,864.75,847.25,852.25,-10.75,-1.25%,254635,856476
ZSX18,10/09/2018,869.75,872.5,859.25,863,-6.75,-0.78%,287131,847629
ZSX18,10/08/2018,870,874.75,862.5,869.75,0.75,+0.09%,239289,853349
ZSX18,10/05/2018,860,870.25,851.5,869,9.75,+1.13%,317767,850044
ZSX18,10/04/2018,860,868.5,858.5,859.25,-2.25,-0.26%,196059,862953
ZSX18,10/03/2018,866,870.25,860.5,861.5,-4.5,-0.52%,176557,865856
ZSX18,10/02/2018,856.75,867.25,853,866,8.25,+0.96%,207487,861752
ZSX18,10/01/2018,845.5,864,843,857.75,12.25,+1.45%,252601,868001
ZSX18,09/28/2018,854.25,859.25,842,845.5,-9.5,-1.11%,230422,866056
ZSX18,09/27/2018,848.25,859,846.5,855,5,+0.59%,117693,873956
ZSX18,09/26/2018,846.25,854,845.75,850,4.25,+0.50%,144465,867296
ZSX18,09/25/2018,841.25,858,837.25,845.75,4.75,+0.56%,273302,865196
ZSX18,09/24/2018,844,845.25,838.25,841,-6.25,-0.74%,128223,859320
ZSX18,09/21/2018,846.25,849.75,841.25,847.25,-3,-0.35%,145404,858118
ZSX18,09/20/2018,830,855,825.25,850.25,20.25,+2.44%,270510,863664
ZSX18,09/19/2018,813.75,831.75,813.25,830,16,+1.97%,129845,871874
ZSX18,09/18/2018,821,825.25,812.25,814,-9.5,-1.15%,159504,868535
ZSX18,09/17/2018,827.5,829.75,821.5,823.5,-7,-0.84%,124175,857750
ZSX18,09/14/2018,833.75,838,829.5,830.5,-2.75,-0.33%,133633,852260
ZSX18,09/13/2018,838.75,846.25,832,833.25,-6.75,-0.80%,182397,841212
ZSX18,09/12/2018,831,845,821.25,840,8.25,+0.99%,290386,835642
ZSX18,09/11/2018,845.5,849.5,830.75,831.75,-13.5,-1.60%,155693,826269
ZSX18,09/10/2018,841.75,851.25,840.5,845.25,1.25,+0.15%,144956,822806
ZSX18,09/07/2018,839,847,835.25,844,4.75,+0.57%,128692,818000
ZSX18,09/06/2018,838.25,842.75,834.75,839.25,1.25,+0.15%,127748,814634
ZSX18,09/05/2018,844.5,849.25,837.25,838,-6.25,-0.74%,92609,810119
ZSX18,09/04/2018,845.5,851.5,836.75,844.25,0.75,+0.09%,172204,808144
ZSX18,08/31/2018,828.75,846.75,828.75,843.5,12,+1.44%,149129,808891
ZSX18,08/30/2018,835.5,844.75,829,831.5,-4.5,-0.54%,164807,812277
ZSX18,08/29/2018,833.75,843.75,832,836,2.75,+0.33%,204302,804383
